5962,006.mp3,#2014-01-09 21:31:54#,182962,94.427,?,?
6145,058.mp3,#2014-01-09 21:34:27#,18704,97.021,?,?
6187,005.mp3,#2014-01-09 21:35:41#,442932,98.973,?,?
6297,026.mp3,#2014-01-09 21:37:05#,960366,98.969,?,?
6370,006.mp3,#2014-01-09 21:39:15#,3239,104.857,?,?
6393,004.mp3,#2014-01-09 21:39:44#,94355,95.689,?,?
5391,023.mp3,#2014-01-09 21:20:20#,9389,121.584,?,?
5497,003.mp3,#2014-01-09 21:23:08#,18704,123.803,?,?
5574,004.mp3,#2014-01-09 21:23:53#,40856,118.691,?,?
5576,003.mp3,#2014-01-09 21:23:54#,111909,111.018,?,?
5815,012.mp3,#2014-01-09 21:28:47#,357251,125.499,?,?
6302,036.mp3,#2014-01-09 21:37:30#,509389,118.303,?,?
6375,005.mp3,#2014-01-09 21:39:29#,124029,120.938,?,?
5139,003.mp3,#2014-01-09 21:14:08#,95427,128.189,?,?
5145,003.mp3,#2014-01-09 21:14:12#,278910,132.463,?,?
5244,014.mp3,#2014-01-09 21:16:43#,38766,143.046,?,?
5323,005.mp3,#2014-01-09 21:18:27#,91847,147.214,?,?
5483,008.mp3,#2014-01-09 21:22:56#,42110,133.23,?,?
5659,005.mp3,#2014-01-09 21:24:48#,48797,130.888,?,?
5710,010.mp3,#2014-01-09 21:26:08#,20794,139.678,?,?
5727,005.mp3,#2014-01-09 21:26:31#,47125,137.755,?,?
6150,065.mp3,#2014-01-09 21:35:08#,960184,129.871,?,?
6372,009.mp3,#2014-01-09 21:39:22#,34586,147.265,?,?
5142,002.mp3,#2014-01-09 21:14:10#,95426,154.527,?,?
5186,010.mp3,#2014-01-09 21:15:17#,389016,168.544,?,?
5403,006.mp3,#2014-01-09 21:20:45#,469682,152.428,?,?
5584,004.mp3,#2014-01-09 21:23:59#,199263,163.526,?,?
5660,014.mp3,#2014-01-09 21:24:51#,960366,154.97,?,?
5719,004.mp3,#2014-01-09 21:26:21#,27482,162.389,?,?
5739,011.mp3,#2014-01-09 21:26:45#,14107,155.369,?,?
5784,015.mp3,#2014-01-09 21:27:52#,79726,178.211,?,?
5885,006.mp3,#2014-01-09 21:29:53#,6583,157.509,?,?
5894,005.mp3,#2014-01-09 21:29:59#,121940,152.807,?,?
6353,004.mp3,#2014-01-09 21:38:53#,42110,173.019,?,?
5182,034.mp3,#2014-01-09 21:15:12#,335335,202.178,?,?
5258,009.mp3,#2014-01-09 21:17:15#,63662,186.018,?,?
5269,006.mp3,#2014-01-09 21:17:33#,219977,203.863,?,?
5717,012.mp3,#2014-01-09 21:26:19#,333010,183.399,?,?
5729,004.mp3,#2014-01-09 21:26:32#,139077,200.231,?,?
5732,004.mp3,#2014-01-09 21:26:36#,45036,210.603,?,?
5793,005.mp3,#2014-01-09 21:28:05#,141584,213.011,?,?
5890,002.mp3,#2014-01-09 21:29:56#,15778,196.972,?,?
5908,027.mp3,#2014-01-09 21:30:25#,122776,184.22,?,?
6060,006.mp3,#2014-01-09 21:32:43#,109401,184.119,?,?
6100,011.mp3,#2014-01-09 21:33:26#,163736,204.266,?,?
6151,057.mp3,#2014-01-09 21:35:19#,960184,203.266,?,?
5552,006.mp3,#2014-01-09 21:23:42#,134061,228.741,?,?
5622,002.mp3,#2014-01-09 21:24:22#,64679,218.088,?,?
5777,021.mp3,#2014-01-09 21:27:41#,61754,246.807,?,?
5790,003.mp3,#2014-01-09 21:28:03#,43364,247.5,?,?
5796,003.mp3,#2014-01-09 21:28:08#,187142,233.894,?,?
5268,009.mp3,#2014-01-09 21:17:32#,238785,281.586,?,?
5369,006.mp3,#2014-01-09 21:19:59#,45871,292.102,?,?
5522,003.mp3,#2014-01-09 21:23:26#,46290,269.356,?,?
5524,002.mp3,#2014-01-09 21:23:27#,149943,270.031,?,?
5553,004.mp3,#2014-01-09 21:23:42#,266972,273.361,?,?
5654,006.mp3,#2014-01-09 21:24:43#,32079,278.241,?,?
5655,006.mp3,#2014-01-09 21:24:44#,128209,294.919,?,?
5661,007.mp3,#2014-01-09 21:24:52#,211801,264.406,?,?
